"Int0","Int1","SNOScene","Int2","TagMap_","CustomTileInfo_","CustomTileInfo_I0","CustomTileInfo_I1","CustomTileInfo_I2","CustomTileInfo_V0_","CustomTileInfo_V0_X","CustomTileInfo_V0_Y","Id"
"15","100","252122","100","True","True","0","0","0","True","0","0","1498"
"15","100","252134","100","True","True","0","0","0","True","0","0","1499"
"12","100","256831","100","True","True","0","0","0","True","0","0","1500"
"4","100","256841","100","True","True","0","0","0","True","0","0","1501"
"4","200","256851","100","True","True","0","0","0","True","0","0","1502"
"13","100","256871","100","True","True","0","0","0","True","0","0","1503"
"5","100","256881","100","True","True","0","0","0","True","0","0","1504"
"7","100","256892","100","True","True","0","0","0","True","0","0","1505"
"11","100","256902","100","True","True","0","0","0","True","0","0","1506"
"9","100","256914","100","True","True","0","0","0","True","0","0","1507"
"1","100","256924","100","True","True","0","0","0","True","0","0","1508"
"10","100","256946","100","True","True","0","0","0","True","0","0","1509"
"14","100","256956","100","True","True","0","0","0","True","0","0","1510"
"2","100","256968","100","True","True","0","0","0","True","0","0","1511"
"2","200","256978","100","True","True","0","0","0","True","0","0","1512"
"8","200","256998","100","True","True","0","0","0","True","0","0","1513"
"12","100","257230","100","True","True","0","0","0","True","0","0","1514"
"13","100","257250","100","True","True","0","0","0","True","0","0","1515"
"5","100","257260","100","True","True","0","0","0","True","0","0","1516"
"7","100","257272","100","True","True","0","0","0","True","0","0","1517"
"11","100","257284","100","True","True","0","0","0","True","0","0","1518"
"12","100","270718","100","True","True","0","0","0","True","0","0","1519"
"3","100","252815","100","True","True","0","0","0","True","0","0","1520"
"3","100","257294","100","True","True","0","0","0","True","0","0","1521"
"9","100","257317","100","True","True","0","0","0","True","0","0","1522"
"6","100","252856","100","True","True","0","0","0","True","0","0","1523"
"10","100","257344","100","True","True","0","0","0","True","0","0","1524"
"6","100","257367","100","True","True","0","0","0","True","0","0","1525"
"12","100","270887","100","True","True","0","0","0","True","0","0","1526"
"7","100","270947","100","True","True","0","0","0","True","0","0","1527"
"6","100","271090","100","True","True","0","0","0","True","0","0","1528"
"14","100","257910","100","True","True","0","0","0","True","0","0","1529"
"8","100","253804","100","True","True","0","0","0","True","0","0","1530"
"3","100","267327","100","True","True","0","0","0","True","0","0","1531"
"14","100","339865","100","True","True","0","0","0","True","0","0","1532"
"2","300","256988","100","True","True","0","0","0","True","0","0","1533"
"8","300","257008","100","True","True","0","0","0","True","0","0","1534"
"4","300","298465","100","True","True","0","0","0","True","0","0","1535"
"1","300","256934","100","True","True","0","0","0","True","0","0","1536"
"13","200","264672","100","True","True","0","0","0","True","0","0","1537"
"7","200","264774","100","True","True","0","0","0","True","0","0","1538"
"14","200","264882","100","True","True","0","0","0","True","0","0","1539"
"11","200","264982","100","True","True","0","0","0","True","0","0","1540"
"15","100","246239","100","True","True","0","0","0","True","0","0","1541"
"15","100","246250","100","True","True","0","0","0","True","0","0","1542"
"15","100","246262","100","True","True","0","0","0","True","0","0","1543"
"15","100","246273","100","True","True","0","0","0","True","0","0","1544"
"15","100","246291","100","True","True","0","0","0","True","0","0","1545"
"15","100","246302","100","True","True","0","0","0","True","0","0","1546"
"15","100","246327","100","True","True","0","0","0","True","0","0","1547"
"15","100","246340","100","True","True","0","0","0","True","0","0","1548"
"0","401","246405","100","True","True","0","0","0","True","0","0","1549"
"14","100","237510","100","True","True","0","0","0","True","0","0","1550"
"13","100","237571","100","True","True","0","0","0","True","0","0","1551"
"15","100","246704","100","True","True","0","0","0","True","0","0","1552"
"15","100","340754","100","True","True","0","0","0","True","0","0","1553"
"7","100","332058","100","True","True","0","0","0","True","0","0","1554"
"11","100","332073","100","True","True","0","0","0","True","0","0","1555"
"13","100","359083","100","True","True","0","0","0","True","0","0","1557"
"7","100","359086","100","True","True","0","0","0","True","0","0","1558"
"11","100","359088","100","True","True","0","0","0","True","0","0","1559"
"14","100","359090","100","True","True","0","0","0","True","0","0","1560"
"15","100","359092","100","True","True","0","0","0","True","0","0","1561"
"5","100","341265","100","True","True","0","0","0","True","0","0","1562"
"15","100","251911","0","True","True","0","0","0","True","0","0","1563"
"9","100","341531","100","True","True","0","0","0","True","0","0","1564"
"6","100","341725","100","True","True","0","0","0","True","0","0","1565"
"11","300","265624","100","True","True","0","0","0","True","0","0","1566"
"14","300","265655","100","True","True","0","0","0","True","0","0","1567"
"7","300","265678","100","True","True","0","0","0","True","0","0","1568"
"13","300","265693","100","True","True","0","0","0","True","0","0","1569"
"15","100","341806","100","True","True","0","0","0","True","0","0","1570"
"15","100","341891","100","True","True","0","0","0","True","0","0","1571"
"15","100","306396","100","True","True","0","0","0","True","0","0","1572"
"10","100","342231","100","True","True","0","0","0","True","0","0","1573"
"13","100","252719","100","True","True","0","0","0","True","0","0","1574"
"15","100","342277","100","True","True","0","0","0","True","0","0","1575"
"7","100","252743","100","True","True","0","0","0","True","0","0","1576"
"15","100","342297","100","True","True","0","0","0","True","0","0","1577"
"11","100","252766","100","True","True","0","0","0","True","0","0","1578"
"14","100","252776","100","True","True","0","0","0","True","0","0","1579"
"15","100","306645","100","True","True","0","0","0","True","0","0","1580"
"15","100","342468","100","True","True","0","0","0","True","0","0","1581"
"15","100","306743","100","True","True","0","0","0","True","0","0","1582"
"15","100","342612","100","True","True","0","0","0","True","0","0","1583"
"15","100","338161","100","True","True","0","0","0","True","0","0","1584"
"15","100","342647","100","True","True","0","0","0","True","0","0","1585"
"15","100","342662","100","True","True","0","0","0","True","0","0","1586"
"15","100","338274","100","True","True","0","0","0","True","0","0","1587"
"15","100","306986","100","True","True","0","0","0","True","0","0","1588"
"15","100","257822","100","True","True","0","0","0","True","0","0","1589"
"11","100","235619","100","True","True","0","0","0","True","0","0","1590"
"13","100","235631","100","True","True","0","0","0","True","0","0","1591"
"7","100","235642","100","True","True","0","0","0","True","0","0","1592"
"14","100","235653","100","True","True","0","0","0","True","0","0","1593"
"6","100","235664","0","True","True","0","0","0","True","0","0","1594"
"10","100","235676","0","True","True","0","0","0","True","0","0","1595"
"9","100","235698","0","True","True","0","0","0","True","0","0","1596"
"5","100","235710","0","True","True","0","0","0","True","0","0","1597"
"9","100","235847","100","True","True","0","0","0","True","0","0","1598"
"5","100","235859","100","True","True","0","0","0","True","0","0","1599"
"10","100","235870","100","True","True","0","0","0","True","0","0","1600"
"6","100","235881","100","True","True","0","0","0","True","0","0","1601"
"15","100","339223","100","True","True","0","0","0","True","0","0","1602"
"15","100","339253","100","True","True","0","0","0","True","0","0","1603"
"13","100","312467","100","True","True","0","0","0","True","0","0","1604"
"3","100","267877","0","True","True","0","0","0","True","0","0","1605"
"15","100","250056","100","True","True","0","0","0","True","0","0","1606"
"15","100","303888","100","True","True","0","0","0","True","0","0","1607"
"15","100","246020","100","True","True","0","0","0","True","0","0","1608"
"15","100","246038","100","True","True","0","0","0","True","0","0","1609"
"15","100","246058","100","True","True","0","0","0","True","0","0","1610"
"15","100","246073","100","True","True","0","0","0","True","0","0","1611"
"15","100","246091","100","True","True","0","0","0","True","0","0","1612"
"15","100","246176","100","True","True","0","0","0","True","0","0","1613"
"15","100","246188","100","True","True","0","0","0","True","0","0","1614"
"15","100","246202","100","True","True","0","0","0","True","0","0","1615"
"15","100","246214","100","True","True","0","0","0","True","0","0","1616"
"15","100","246227","100","True","True","0","0","0","True","0","0","1617"
"7","100","362633","100","True","True","0","0","0","True","0","0","1618"
"11","100","362634","100","True","True","0","0","0","True","0","0","1619"
"14","100","362635","100","True","True","0","0","0","True","0","0","1620"
