"SNOHandle_","SNOHandle_Id","PRTransform_","PRTransform_Quaternion_","PRTransform_Quaternion_W","PRTransform_Quaternion_Vector3D_","PRTransform_Quaternion_Vector3D_X","PRTransform_Quaternion_Vector3D_Y","PRTransform_Quaternion_Vector3D_Z","PRTransform_Vector3D_","PRTransform_Vector3D_X","PRTransform_Vector3D_Y","PRTransform_Vector3D_Z","SceneSpecification_","SceneSpecification_CellZ","SceneSpecification_Cell_","SceneSpecification_Cell_X","SceneSpecification_Cell_Y","SceneSpecification_SNOLevelAreas_0","SceneSpecification_SNOLevelAreas_1","SceneSpecification_SNOLevelAreas_2","SceneSpecification_SNOLevelAreas_3","SceneSpecification_SNOPrevWorld","SceneSpecification_Unknown1","SceneSpecification_SNOPrevLevelArea","SceneSpecification_SNONextWorld","SceneSpecification_Unknown2","SceneSpecification_SNONextLevelArea","SceneSpecification_SNOMusic","SceneSpecification_SNOCombatMusic","SceneSpecification_SNOAmbient","SceneSpecification_SNOReverb","SceneSpecification_SNOWeather","SceneSpecification_SNOPresetWorld","SceneSpecification_Unknown3","SceneSpecification_Unknown4","SceneSpecification_Unknown5","SceneSpecification_ClusterID","SceneSpecification_SceneCachedValues_","SceneSpecification_SceneCachedValues_Unknown1","SceneSpecification_SceneCachedValues_Unknown2","SceneSpecification_SceneCachedValues_Unknown3","SceneSpecification_SceneCachedValues_AABB1_","SceneSpecification_SceneCachedValues_AABB1_Min_","SceneSpecification_SceneCachedValues_AABB1_Min_X","SceneSpecification_SceneCachedValues_AABB1_Min_Y","SceneSpecification_SceneCachedValues_AABB1_Min_Z","SceneSpecification_SceneCachedValues_AABB1_Max_","SceneSpecification_SceneCachedValues_AABB1_Max_X","SceneSpecification_SceneCachedValues_AABB1_Max_Y","SceneSpecification_SceneCachedValues_AABB1_Max_Z","SceneSpecification_SceneCachedValues_AABB2_","SceneSpecification_SceneCachedValues_AABB2_Min_","SceneSpecification_SceneCachedValues_AABB2_Min_X","SceneSpecification_SceneCachedValues_AABB2_Min_Y","SceneSpecification_SceneCachedValues_AABB2_Min_Z","SceneSpecification_SceneCachedValues_AABB2_Max_","SceneSpecification_SceneCachedValues_AABB2_Max_X","SceneSpecification_SceneCachedValues_AABB2_Max_Y","SceneSpecification_SceneCachedValues_AABB2_Max_Z","SceneSpecification_SceneCachedValues_Unknown4_0","SceneSpecification_SceneCachedValues_Unknown4_1","SceneSpecification_SceneCachedValues_Unknown4_2","SceneSpecification_SceneCachedValues_Unknown4_3","SceneSpecification_SceneCachedValues_Unknown5","Id"
"True","470668","True","True","1","True","0","0","0","True","240","0","0","True","0","True","0","0","415369","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1078"
"True","470668","True","True","1","True","0","0","0","True","480","0","0","True","0","True","0","0","415369","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1079"
"True","470668","True","True","1","True","0","0","0","True","0","240","0","True","0","True","0","0","415369","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1080"
"True","470125","True","True","1","True","0","0","0","True","240","240","0","True","0","True","0","0","415369","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1081"
"True","470668","True","True","1","True","0","0","0","True","480","240","0","True","0","True","0","0","415369","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1082"
"True","470668","True","True","1","True","0","0","0","True","0","480","0","True","0","True","0","0","415369","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1083"
"True","470668","True","True","1","True","0","0","0","True","240","480","0","True","0","True","0","0","415369","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1084"
"True","470668","True","True","1","True","0","0","0","True","480","480","0","True","0","True","0","0","415369","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1085"
"True","356249","True","True","1","True","0","0","0","True","0","240","0","True","0","True","0","0","332339","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1086"
"True","33342","True","True","1","True","0","0","0","True","240","240","0","True","0","True","0","0","332339","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1087"
"True","33343","True","True","1","True","0","0","0","True","480","240","0","True","0","True","0","0","332339","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1088"
"True","33347","True","True","1","True","0","0","0","True","0","480","0","True","0","True","0","0","332339","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1089"
"True","414798","True","True","1","True","0","0","0","True","240","480","0","True","0","True","0","0","332339","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1090"
"True","33349","True","True","1","True","0","0","0","True","480","480","0","True","0","True","0","0","332339","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1091"
"True","78824","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","19776","-1","-1","-1","94676","-1","94672","78839","-1","90881","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1092"
"True","52682","True","True","1","True","0","0","0","True","240","0","0","True","0","True","0","0","19776","-1","-1","-1","94676","-1","94672","78839","-1","90881","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1093"
"True","30956","True","True","1","True","0","0","0","True","240","240","0","True","0","True","0","0","19776","-1","-1","-1","94676","-1","94672","78839","-1","90881","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1094"
"True","30927","True","True","1","True","0","0","0","True","240","-240","0","True","0","True","0","0","19776","-1","-1","-1","94676","-1","94672","78839","-1","90881","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1095"
"True","30944","True","True","1","True","0","0","0","True","480","0","0","True","0","True","0","0","19776","-1","-1","-1","94676","-1","94672","78839","-1","90881","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1096"
"True","30928","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","19775","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1097"
"True","52681","True","True","1","True","0","0","0","True","0","240","0","True","0","True","0","0","19775","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1098"
"True","30935","True","True","1","True","0","0","0","True","0","480","0","True","0","True","0","0","19775","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1099"
"True","30944","True","True","1","True","0","0","0","True","240","480","0","True","0","True","0","0","19775","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1100"
"True","30952","True","True","1","True","0","0","0","True","-240","480","0","True","0","True","0","0","19775","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1101"
"True","80422","True","True","1","True","0","0","0","True","0","720","0","True","0","True","0","0","19775","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50467","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1102"
"True","435768","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","428494","-1","-1","-1","-1","-1","-1","-1","-1","-1","143298","-1","164122","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1103"
"True","435772","True","True","1","True","0","0","0","True","0","240","0","True","0","True","0","0","428494","-1","-1","-1","-1","-1","-1","-1","-1","-1","143298","-1","164122","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1104"
"True","404319","True","True","1","True","0","0","0","True","0","-240","0","True","0","True","0","0","428494","-1","-1","-1","-1","-1","-1","-1","-1","-1","143298","-1","164122","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1105"
"True","404398","True","True","1","True","0","0","0","True","-240","-240","0","True","0","True","0","0","428494","-1","-1","-1","-1","-1","-1","-1","-1","-1","143298","-1","164122","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1106"
"True","404398","True","True","1","True","0","0","0","True","240","-240","0","True","0","True","0","0","428494","-1","-1","-1","-1","-1","-1","-1","-1","-1","143298","-1","164122","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1107"
"True","405855","True","True","1","True","0","0","0","True","0","-480","0","True","0","True","0","0","428494","-1","-1","-1","-1","-1","-1","-1","-1","-1","143298","-1","164122","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1108"
"True","455631","True","True","1","True","0","0","0","True","720","0","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1109"
"True","455641","True","True","1","True","0","0","0","True","960","0","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1110"
"True","455521","True","True","1","True","0","0","0","True","240","240","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1111"
"True","455519","True","True","1","True","0","0","0","True","480","240","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1112"
"True","455506","True","True","1","True","0","0","0","True","720","240","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1113"
"True","455503","True","True","1","True","0","0","0","True","960","240","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1114"
"True","455522","True","True","1","True","0","0","0","True","240","480","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1115"
"True","459239","True","True","1","True","0","0","0","True","0","480","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1116"
"True","455520","True","True","1","True","0","0","0","True","480","480","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1117"
"True","455505","True","True","1","True","0","0","0","True","720","480","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1118"
"True","455504","True","True","1","True","0","0","0","True","960","480","0","True","0","True","0","0","455466","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","470402","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1119"
"True","31004","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1120"
"True","31004","True","True","1","True","0","0","0","True","120","0","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1121"
"True","31004","True","True","1","True","0","0","0","True","240","0","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1122"
"True","31004","True","True","1","True","0","0","0","True","360","0","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1123"
"True","31004","True","True","1","True","0","0","0","True","0","120","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1124"
"True","31035","True","True","1","True","0","0","0","True","120","120","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1125"
"True","31020","True","True","1","True","0","0","0","True","240","120","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1126"
"True","31026","True","True","1","True","0","0","0","True","360","120","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1127"
"True","31004","True","True","1","True","0","0","0","True","0","240","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1128"
"True","31004","True","True","1","True","0","0","0","True","120","240","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1129"
"True","31007","True","True","1","True","0","0","0","True","240","240","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1130"
"True","31004","True","True","1","True","0","0","0","True","360","240","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1131"
"True","31004","True","True","1","True","0","0","0","True","0","360","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1132"
"True","31004","True","True","1","True","0","0","0","True","120","360","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1133"
"True","31007","True","True","1","True","0","0","0","True","240","360","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1134"
"True","31004","True","True","1","True","0","0","0","True","360","360","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1135"
"True","31004","True","True","1","True","0","0","0","True","0","480","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1136"
"True","31034","True","True","1","True","0","0","0","True","120","480","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1137"
"True","31017","True","True","1","True","0","0","0","True","240","480","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1138"
"True","31023","True","True","1","True","0","0","0","True","360","480","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1139"
"True","31013","True","True","1","True","0","0","0","True","480","480","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1140"
"True","31004","True","True","1","True","0","0","0","True","480","360","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1141"
"True","31004","True","True","1","True","0","0","0","True","600","360","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1142"
"True","31004","True","True","1","True","0","0","0","True","600","480","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1143"
"True","31004","True","True","1","True","0","0","0","True","0","600","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1144"
"True","31004","True","True","1","True","0","0","0","True","120","600","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1145"
"True","31033","True","True","1","True","0","0","0","True","240","600","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1146"
"True","31020","True","True","1","True","0","0","0","True","360","600","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1147"
"True","31025","True","True","1","True","0","0","0","True","480","600","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1148"
"True","31004","True","True","1","True","0","0","0","True","600","600","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1149"
"True","31004","True","True","1","True","0","0","0","True","0","720","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1150"
"True","31004","True","True","1","True","0","0","0","True","120","720","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1151"
"True","31004","True","True","1","True","0","0","0","True","240","720","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1152"
"True","174057","True","True","1","True","0","0","0","True","360","720","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1153"
"True","53759","True","True","1","True","0","0","0","True","480","720","0","True","0","True","0","0","19791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1154"
"True","31084","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","61632","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50476","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1155"
"True","31084","True","True","1","True","0","0","0","True","200","0","0","True","0","True","0","0","61632","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50476","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1156"
"True","31084","True","True","1","True","0","0","0","True","400","0","0","True","0","True","0","0","61632","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50476","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1157"
"True","31084","True","True","1","True","0","0","0","True","600","0","0","True","0","True","0","0","61632","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","50476","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","1158"
